process_id,task,start_time,end_time,user,user_group,industry,service_charge
302,Notification Review Request Completed,25-09-2018 19:28:38,25-09-2018 19:33:44,SYSTEM,SYSTEM,Telecom,49000
303,New Client Onboarding Request,26-09-2018 18:00:00,26-09-2018 18:16:21,Clive,Sales,Finance,12000
303,Review Documents,26-09-2018 18:21:21,26-09-2018 18:32:53,Jane,Operations,Finance,12000
303,Automated Scoreboarding,26-09-2018 18:37:53,26-09-2018 18:44:40,SYSTEM,SYSTEM,Finance,12000
303,Update Backend Systems,26-09-2018 18:49:40,26-09-2018 19:05:30,RPA,SYSTEM,Finance,12000
303,Notification Review Request Completed,26-09-2018 19:10:30,26-09-2018 19:16:15,SYSTEM,SYSTEM,Finance,12000
304,New Client Onboarding Request,27-09-2018 18:00:00,27-09-2018 18:36:33,Clive,Sales,Finance,10000
304,Review Documents,27-09-2018 19:41:33,27-09-2018 19:45:57,Rod,Operations,Finance,10000
304,Automated Scoreboarding,27-09-2018 19:50:57,27-09-2018 19:56:19,SYSTEM,SYSTEM,Finance,10000
304,Update Backend Systems,27-09-2018 20:01:19,27-09-2018 20:26:56,RPA,SYSTEM,Finance,10000
304,Notification Review Request Completed,27-09-2018 20:31:56,27-09-2018 20:39:30,SYSTEM,SYSTEM,Finance,10000
305,New Client Onboarding Request,28-09-2018 18:00:00,28-09-2018 18:31:35,Seb,Sales,Finance,12000
305,Review Documents,28-09-2018 18:36:35,28-09-2018 18:47:47,Jane,Operations,Finance,12000
305,Automated Scoreboarding,28-09-2018 18:52:47,28-09-2018 18:57:40,SYSTEM,SYSTEM,Finance,12000
305,Update Backend Systems,28-09-2018 19:02:40,28-09-2018 19:09:35,RPA,SYSTEM,Finance,12000
305,Notification Review Request Completed,28-09-2018 19:14:35,28-09-2018 19:23:04,SYSTEM,SYSTEM,Finance,12000
306,New Client Onboarding Request,29-09-2018 18:00:00,29-09-2018 18:35:30,Tom,Sales,Telecom,49000
306,Review Documents,29-09-2018 18:40:30,29-09-2018 18:49:22,Freddy,Operations,Telecom,49000
306,Automated Scoreboarding,29-09-2018 18:54:22,29-09-2018 19:01:04,SYSTEM,SYSTEM,Telecom,49000
306,Update Backend Systems,29-09-2018 19:06:04,29-09-2018 19:24:57,RPA,SYSTEM,Telecom,49000
306,Notification Review Request Completed,29-09-2018 19:29:57,29-09-2018 19:40:14,SYSTEM,SYSTEM,Telecom,49000
307,New Client Onboarding Request,30-09-2018 18:00:00,30-09-2018 18:36:34,Tom,Sales,Finance,12000
307,Review Documents,30-09-2018 19:41:34,30-09-2018 20:06:29,Rod,Operations,Finance,12000
307,Automated Scoreboarding,30-09-2018 20:11:29,30-09-2018 20:15:17,SYSTEM,SYSTEM,Finance,12000
307,Update Backend Systems,30-09-2018 20:20:17,30-09-2018 20:32:48,RPA,SYSTEM,Finance,12000
307,Notification Review Request Completed,30-09-2018 20:37:48,30-09-2018 20:46:14,SYSTEM,SYSTEM,Finance,12000
308,New Client Onboarding Request,01-10-2018 18:00:00,01-10-2018 18:36:42,Tom,Sales,Federal,6000
308,Review Documents,01-10-2018 18:41:42,01-10-2018 20:54:21,Jane,Operations,Federal,6000
308,Automated Scoreboarding,01-10-2018 20:59:21,01-10-2018 21:08:01,SYSTEM,SYSTEM,Federal,6000
308,Update Backend Systems,01-10-2018 21:13:01,01-10-2018 21:35:11,RPA,SYSTEM,Federal,6000
308,Notification Review Request Completed,01-10-2018 21:40:11,01-10-2018 21:47:09,SYSTEM,SYSTEM,Federal,6000
309,New Client Onboarding Request,02-10-2018 18:00:00,02-10-2018 18:10:39,Francis,Sales,Insurance,45000
309,Review Documents,02-10-2018 19:15:39,02-10-2018 19:18:51,Rod,Operations,Insurance,45000
309,Automated Scoreboarding,02-10-2018 19:23:51,02-10-2018 19:29:43,SYSTEM,SYSTEM,Insurance,45000
309,Update Backend Systems,02-10-2018 19:34:43,02-10-2018 19:46:53,RPA,SYSTEM,Insurance,45000
309,Notification Review Request Completed,02-10-2018 19:51:53,02-10-2018 19:56:00,SYSTEM,SYSTEM,Insurance,45000
310,New Client Onboarding Request,03-10-2018 18:00:00,03-10-2018 18:35:59,Clive,Sales,Federal,3000
310,Review Documents,03-10-2018 18:40:59,03-10-2018 20:46:42,Jane,Operations,Federal,3000
310,Automated Scoreboarding,03-10-2018 20:51:42,03-10-2018 20:58:13,SYSTEM,SYSTEM,Federal,3000
310,Update Backend Systems,03-10-2018 21:03:13,03-10-2018 21:23:49,RPA,SYSTEM,Federal,3000
310,Notification Review Request Completed,03-10-2018 21:28:49,03-10-2018 21:31:26,SYSTEM,SYSTEM,Federal,3000
311,New Client Onboarding Request,04-10-2018 18:00:00,04-10-2018 18:18:57,Clive,Sales,Federal,8000
311,Review Documents,04-10-2018 19:23:57,04-10-2018 21:28:05,Rod,Operations,Federal,8000
311,Automated Scoreboarding,04-10-2018 21:33:05,04-10-2018 21:35:46,SYSTEM,SYSTEM,Federal,8000
311,Update Backend Systems,04-10-2018 21:40:46,04-10-2018 21:54:38,RPA,SYSTEM,Federal,8000
311,Notification Review Request Completed,04-10-2018 21:59:38,04-10-2018 22:06:26,SYSTEM,SYSTEM,Federal,8000
312,New Client Onboarding Request,05-10-2018 18:00:00,05-10-2018 18:32:02,Clive,Sales,Federal,6000
312,Review Documents,05-10-2018 18:37:02,05-10-2018 21:34:18,Jane,Operations,Federal,6000
312,Automated Scoreboarding,05-10-2018 21:39:18,05-10-2018 21:43:52,SYSTEM,SYSTEM,Federal,6000
312,Update Backend Systems,05-10-2018 21:48:52,05-10-2018 22:30:36,RPA,SYSTEM,Federal,6000
312,Notification Review Request Completed,05-10-2018 22:35:36,05-10-2018 22:39:19,SYSTEM,SYSTEM,Federal,6000
313,New Client Onboarding Request,06-10-2018 18:00:00,06-10-2018 18:58:22,Francis,Sales,Telecom,49000
313,Review Documents,06-10-2018 19:03:22,06-10-2018 19:22:50,Jane,Operations,Telecom,49000
313,Automated Scoreboarding,06-10-2018 19:27:50,06-10-2018 19:33:05,SYSTEM,SYSTEM,Telecom,49000
313,Update Backend Systems,06-10-2018 19:38:05,06-10-2018 19:59:40,RPA,SYSTEM,Telecom,49000
313,Notification Review Request Completed,06-10-2018 20:04:40,06-10-2018 20:11:35,SYSTEM,SYSTEM,Telecom,49000
314,New Client Onboarding Request,07-10-2018 18:00:00,07-10-2018 18:05:59,Nick,Sales,Healthcare,20000
314,Review Documents,07-10-2018 18:10:59,07-10-2018 18:18:05,Freddy,Operations,Healthcare,20000
314,Automated Scoreboarding,07-10-2018 18:23:05,07-10-2018 18:28:41,SYSTEM,SYSTEM,Healthcare,20000
314,Update Backend Systems,07-10-2018 18:33:41,07-10-2018 19:01:40,RPA,SYSTEM,Healthcare,20000
314,Notification Review Request Completed,07-10-2018 19:06:40,07-10-2018 19:10:00,SYSTEM,SYSTEM,Healthcare,20000
315,New Client Onboarding Request,08-10-2018 18:00:00,08-10-2018 18:22:13,Clive,Sales,Finance,10000
315,Review Documents,08-10-2018 18:27:13,08-10-2018 18:39:03,Jane,Operations,Finance,10000
315,Automated Scoreboarding,08-10-2018 18:44:03,08-10-2018 18:53:29,SYSTEM,SYSTEM,Finance,10000
315,Update Backend Systems,08-10-2018 18:58:29,08-10-2018 19:12:41,RPA,SYSTEM,Finance,10000
315,Notification Review Request Completed,08-10-2018 19:17:41,08-10-2018 19:22:52,SYSTEM,SYSTEM,Finance,10000
316,New Client Onboarding Request,09-10-2018 18:00:00,09-10-2018 18:46:57,Tom,Sales,Insurance,45000
316,Review Documents,09-10-2018 19:51:57,09-10-2018 19:59:34,Rod,Operations,Insurance,45000
316,Automated Scoreboarding,09-10-2018 20:04:34,09-10-2018 20:12:17,SYSTEM,SYSTEM,Insurance,45000
316,Update Backend Systems,09-10-2018 20:17:17,09-10-2018 20:34:37,RPA,SYSTEM,Insurance,45000
316,Notification Review Request Completed,09-10-2018 20:39:37,09-10-2018 20:42:50,SYSTEM,SYSTEM,Insurance,45000
317,New Client Onboarding Request,10-10-2018 18:00:00,10-10-2018 18:31:46,Francis,Sales,Finance,20000
317,Review Documents,10-10-2018 19:36:46,10-10-2018 19:44:26,Rod,Operations,Finance,20000
317,Automated Scoreboarding,10-10-2018 19:49:26,10-10-2018 19:57:38,SYSTEM,SYSTEM,Finance,20000
317,Update Backend Systems,10-10-2018 20:02:38,10-10-2018 20:15:57,RPA,SYSTEM,Finance,20000
317,Notification Review Request Completed,10-10-2018 20:20:57,10-10-2018 20:26:48,SYSTEM,SYSTEM,Finance,20000
318,New Client Onboarding Request,11-10-2018 18:00:00,11-10-2018 19:15:38,Nick,Sales,Finance,20000
318,Review Documents,11-10-2018 19:20:38,11-10-2018 19:25:52,Jane,Operations,Finance,20000
318,Automated Scoreboarding,11-10-2018 19:30:52,11-10-2018 19:35:53,SYSTEM,SYSTEM,Finance,20000
318,Update Backend Systems,11-10-2018 19:40:53,11-10-2018 19:48:09,RPA,SYSTEM,Finance,20000
318,Notification Review Request Completed,11-10-2018 19:53:09,11-10-2018 19:58:03,SYSTEM,SYSTEM,Finance,20000
319,New Client Onboarding Request,12-10-2018 18:00:00,12-10-2018 18:22:45,Clive,Sales,Healthcare,25000
319,Review Documents,12-10-2018 18:27:45,12-10-2018 18:43:18,Jane,Operations,Healthcare,25000
319,Automated Scoreboarding,12-10-2018 18:48:18,12-10-2018 18:52:06,SYSTEM,SYSTEM,Healthcare,25000
319,Update Backend Systems,12-10-2018 18:57:06,12-10-2018 19:09:58,RPA,SYSTEM,Healthcare,25000
319,Notification Review Request Completed,12-10-2018 19:14:58,12-10-2018 19:22:45,SYSTEM,SYSTEM,Healthcare,25000
320,New Client Onboarding Request,13-10-2018 18:00:00,13-10-2018 18:37:03,Tom,Sales,Insurance,45000
320,Review Documents,13-10-2018 19:42:03,13-10-2018 19:49:30,Rod,Operations,Insurance,45000
320,Automated Scoreboarding,13-10-2018 19:54:30,13-10-2018 19:57:43,SYSTEM,SYSTEM,Insurance,45000
320,Update Backend Systems,13-10-2018 20:02:43,13-10-2018 20:32:22,RPA,SYSTEM,Insurance,45000
320,Notification Review Request Completed,13-10-2018 20:37:22,13-10-2018 20:42:27,SYSTEM,SYSTEM,Insurance,45000
321,New Client Onboarding Request,14-10-2018 18:00:00,14-10-2018 18:14:15,Clive,Sales,Telecom,49000
321,Review Documents,14-10-2018 18:19:15,14-10-2018 18:48:40,Freddy,Operations,Telecom,49000
321,Automated Scoreboarding,14-10-2018 18:53:40,14-10-2018 19:02:06,SYSTEM,SYSTEM,Telecom,49000
321,Update Backend Systems,14-10-2018 19:07:06,14-10-2018 19:24:44,RPA,SYSTEM,Telecom,49000
321,Notification Review Request Completed,14-10-2018 19:29:44,14-10-2018 19:33:47,SYSTEM,SYSTEM,Telecom,49000
322,New Client Onboarding Request,15-10-2018 18:00:00,15-10-2018 18:10:54,Tom,Sales,Healthcare,15000
322,Review Documents,15-10-2018 18:15:54,15-10-2018 18:35:49,Jane,Operations,Healthcare,15000
322,Automated Scoreboarding,15-10-2018 18:40:49,15-10-2018 18:44:04,SYSTEM,SYSTEM,Healthcare,15000
322,Update Backend Systems,15-10-2018 18:49:04,15-10-2018 18:59:00,RPA,SYSTEM,Healthcare,15000
322,Notification Review Request Completed,15-10-2018 19:04:00,15-10-2018 19:11:02,SYSTEM,SYSTEM,Healthcare,15000
323,New Client Onboarding Request,16-10-2018 18:00:00,16-10-2018 18:11:02,Nick,Sales,Insurance,45000
323,Review Documents,16-10-2018 19:16:02,16-10-2018 19:32:59,Rod,Operations,Insurance,45000
323,Automated Scoreboarding,16-10-2018 19:37:59,16-10-2018 19:42:58,SYSTEM,SYSTEM,Insurance,45000
323,Update Backend Systems,16-10-2018 19:47:58,16-10-2018 19:57:51,RPA,SYSTEM,Insurance,45000
323,Notification Review Request Completed,16-10-2018 20:02:51,16-10-2018 20:07:20,SYSTEM,SYSTEM,Insurance,45000
324,New Client Onboarding Request,17-10-2018 18:00:00,17-10-2018 18:21:00,Nick,Sales,Healthcare,25000
324,Review Documents,17-10-2018 19:26:00,17-10-2018 19:44:25,Rod,Operations,Healthcare,25000
324,Automated Scoreboarding,17-10-2018 19:49:25,17-10-2018 19:54:57,SYSTEM,SYSTEM,Healthcare,25000
324,Update Backend Systems,17-10-2018 19:59:57,17-10-2018 20:11:30,RPA,SYSTEM,Healthcare,25000
324,Notification Review Request Completed,17-10-2018 20:16:30,17-10-2018 20:21:42,SYSTEM,SYSTEM,Healthcare,25000
325,New Client Onboarding Request,18-10-2018 18:00:00,18-10-2018 18:26:25,Francis,Sales,Finance,10000
325,Review Documents,18-10-2018 18:31:25,18-10-2018 18:44:16,Jane,Operations,Finance,10000
325,Automated Scoreboarding,18-10-2018 18:49:16,18-10-2018 18:56:53,SYSTEM,SYSTEM,Finance,10000
325,Update Backend Systems,18-10-2018 19:01:53,18-10-2018 19:34:35,RPA,SYSTEM,Finance,10000
325,Notification Review Request Completed,18-10-2018 19:39:35,18-10-2018 19:46:28,SYSTEM,SYSTEM,Finance,10000
326,New Client Onboarding Request,19-10-2018 18:00:00,19-10-2018 19:18:11,Tom,Sales,Federal,8000
326,Review Documents,19-10-2018 20:23:11,19-10-2018 22:29:10,Rod,Operations,Federal,8000
326,Automated Scoreboarding,19-10-2018 22:34:10,19-10-2018 22:40:09,SYSTEM,SYSTEM,Federal,8000
326,Update Backend Systems,19-10-2018 22:45:09,19-10-2018 22:57:49,RPA,SYSTEM,Federal,8000
326,Notification Review Request Completed,19-10-2018 23:02:49,19-10-2018 23:08:14,SYSTEM,SYSTEM,Federal,8000
327,New Client Onboarding Request,20-10-2018 18:00:00,20-10-2018 18:58:37,Seb,Sales,Federal,6000
327,Review Documents,20-10-2018 19:03:37,20-10-2018 21:13:13,Jane,Operations,Federal,6000
327,Automated Scoreboarding,20-10-2018 21:18:13,20-10-2018 21:29:06,SYSTEM,SYSTEM,Federal,6000
327,Update Backend Systems,20-10-2018 21:34:06,20-10-2018 21:54:42,RPA,SYSTEM,Federal,6000
327,Notification Review Request Completed,20-10-2018 21:59:42,20-10-2018 22:06:28,SYSTEM,SYSTEM,Federal,6000
328,New Client Onboarding Request,21-10-2018 18:00:00,21-10-2018 18:37:59,Clive,Sales,Healthcare,25000
328,Review Documents,21-10-2018 18:42:59,21-10-2018 18:55:19,Freddy,Operations,Healthcare,25000
328,Automated Scoreboarding,21-10-2018 19:00:19,21-10-2018 19:06:59,SYSTEM,SYSTEM,Healthcare,25000
328,Update Backend Systems,21-10-2018 19:11:59,21-10-2018 19:37:37,RPA,SYSTEM,Healthcare,25000
328,Notification Review Request Completed,21-10-2018 19:42:37,21-10-2018 19:47:41,SYSTEM,SYSTEM,Healthcare,25000
329,New Client Onboarding Request,22-10-2018 18:00:00,22-10-2018 18:22:57,Clive,Sales,Finance,10000
329,Review Documents,22-10-2018 18:27:57,22-10-2018 19:18:47,Freddy,Operations,Finance,10000
329,Automated Scoreboarding,22-10-2018 19:23:47,22-10-2018 19:28:52,SYSTEM,SYSTEM,Finance,10000
329,Update Backend Systems,22-10-2018 19:33:52,22-10-2018 19:58:50,RPA,SYSTEM,Finance,10000
329,Notification Review Request Completed,22-10-2018 20:03:50,22-10-2018 20:09:52,SYSTEM,SYSTEM,Finance,10000
330,New Client Onboarding Request,23-10-2018 18:00:00,23-10-2018 18:55:02,Francis,Sales,Federal,6000
330,Review Documents,23-10-2018 19:00:02,23-10-2018 22:18:45,Freddy,Operations,Federal,6000
330,Automated Scoreboarding,23-10-2018 22:23:45,23-10-2018 22:30:51,SYSTEM,SYSTEM,Federal,6000
330,Update Backend Systems,23-10-2018 22:35:51,23-10-2018 22:52:30,RPA,SYSTEM,Federal,6000
330,Notification Review Request Completed,23-10-2018 22:57:30,23-10-2018 23:01:46,SYSTEM,SYSTEM,Federal,6000
331,New Client Onboarding Request,24-10-2018 18:00:00,24-10-2018 18:23:40,Clive,Sales,Federal,8000
331,Review Documents,24-10-2018 19:28:40,24-10-2018 21:46:34,Rod,Operations,Federal,8000
331,Automated Scoreboarding,24-10-2018 21:51:34,24-10-2018 21:57:28,SYSTEM,SYSTEM,Federal,8000
331,Update Backend Systems,24-10-2018 22:02:28,24-10-2018 22:22:28,RPA,SYSTEM,Federal,8000
331,Notification Review Request Completed,24-10-2018 22:27:28,24-10-2018 22:30:36,SYSTEM,SYSTEM,Federal,8000
332,New Client Onboarding Request,25-10-2018 18:00:00,25-10-2018 19:40:34,Francis,Sales,Finance,12000
332,Review Documents,25-10-2018 19:45:34,25-10-2018 20:34:52,Freddy,Operations,Finance,12000
332,Automated Scoreboarding,25-10-2018 20:39:52,25-10-2018 20:47:47,SYSTEM,SYSTEM,Finance,12000
332,Update Backend Systems,25-10-2018 20:52:47,25-10-2018 21:04:01,RPA,SYSTEM,Finance,12000
332,Notification Review Request Completed,25-10-2018 21:09:01,25-10-2018 21:15:06,SYSTEM,SYSTEM,Finance,12000
333,New Client Onboarding Request,26-10-2018 18:00:00,26-10-2018 18:08:14,Seb,Sales,Insurance,45000
333,Review Documents,26-10-2018 19:13:14,26-10-2018 19:29:05,Rod,Operations,Insurance,45000
333,Automated Scoreboarding,26-10-2018 19:34:05,26-10-2018 19:41:19,SYSTEM,SYSTEM,Insurance,45000
333,Update Backend Systems,26-10-2018 19:46:19,26-10-2018 20:07:59,RPA,SYSTEM,Insurance,45000
333,Notification Review Request Completed,26-10-2018 20:12:59,26-10-2018 20:18:52,SYSTEM,SYSTEM,Insurance,45000
334,New Client Onboarding Request,27-10-2018 18:00:00,27-10-2018 18:44:23,Seb,Sales,Telecom,49000
334,Review Documents,27-10-2018 18:49:23,27-10-2018 18:54:06,Freddy,Operations,Telecom,49000
334,Automated Scoreboarding,27-10-2018 18:59:06,27-10-2018 19:02:43,SYSTEM,SYSTEM,Telecom,49000
334,Update Backend Systems,27-10-2018 19:07:43,27-10-2018 19:42:41,RPA,SYSTEM,Telecom,49000
334,Notification Review Request Completed,27-10-2018 19:47:41,27-10-2018 19:52:55,SYSTEM,SYSTEM,Telecom,49000
335,New Client Onboarding Request,28-10-2018 18:00:00,28-10-2018 18:32:33,Clive,Sales,Insurance,45000
335,Review Documents,28-10-2018 19:37:33,28-10-2018 20:01:37,Rod,Operations,Insurance,45000
335,Automated Scoreboarding,28-10-2018 20:06:37,28-10-2018 20:11:29,SYSTEM,SYSTEM,Insurance,45000
335,Update Backend Systems,28-10-2018 20:16:29,28-10-2018 20:38:28,RPA,SYSTEM,Insurance,45000
335,Notification Review Request Completed,28-10-2018 20:43:28,28-10-2018 20:49:41,SYSTEM,SYSTEM,Insurance,45000
336,New Client Onboarding Request,29-10-2018 18:00:00,29-10-2018 19:24:28,Francis,Sales,Healthcare,20000
336,Review Documents,29-10-2018 19:29:28,29-10-2018 19:57:19,Freddy,Operations,Healthcare,20000
336,Automated Scoreboarding,29-10-2018 20:02:19,29-10-2018 20:12:25,SYSTEM,SYSTEM,Healthcare,20000
336,Update Backend Systems,29-10-2018 20:17:25,29-10-2018 20:40:17,RPA,SYSTEM,Healthcare,20000
336,Notification Review Request Completed,29-10-2018 20:45:17,29-10-2018 20:52:08,SYSTEM,SYSTEM,Healthcare,20000
337,New Client Onboarding Request,30-10-2018 18:00:00,30-10-2018 18:20:21,Clive,Sales,Finance,20000
337,Review Documents,30-10-2018 19:25:21,30-10-2018 19:32:20,Rod,Operations,Finance,20000
337,Automated Scoreboarding,30-10-2018 19:37:20,30-10-2018 19:41:07,SYSTEM,SYSTEM,Finance,20000
337,Update Backend Systems,30-10-2018 19:46:07,30-10-2018 20:39:12,RPA,SYSTEM,Finance,20000
337,Notification Review Request Completed,30-10-2018 20:44:12,30-10-2018 20:48:45,SYSTEM,SYSTEM,Finance,20000
338,New Client Onboarding Request,31-10-2018 18:00:00,31-10-2018 18:20:51,Clive,Sales,Insurance,45000
338,Review Documents,31-10-2018 19:25:51,31-10-2018 19:33:54,Rod,Operations,Insurance,45000
338,Automated Scoreboarding,31-10-2018 19:38:54,31-10-2018 19:43:09,SYSTEM,SYSTEM,Insurance,45000
338,Update Backend Systems,31-10-2018 19:48:09,31-10-2018 19:53:22,RPA,SYSTEM,Insurance,45000
338,Notification Review Request Completed,31-10-2018 19:58:22,31-10-2018 20:05:30,SYSTEM,SYSTEM,Insurance,45000
339,New Client Onboarding Request,01-11-2018 18:00:00,01-11-2018 18:41:25,Francis,Sales,Finance,20000
339,Review Documents,01-11-2018 18:46:25,01-11-2018 19:04:24,Jane,Operations,Finance,20000
339,Automated Scoreboarding,01-11-2018 19:09:24,01-11-2018 19:16:26,SYSTEM,SYSTEM,Finance,20000
339,Update Backend Systems,01-11-2018 19:21:26,01-11-2018 19:38:12,RPA,SYSTEM,Finance,20000
339,Notification Review Request Completed,01-11-2018 19:43:12,01-11-2018 19:49:33,SYSTEM,SYSTEM,Finance,20000
340,New Client Onboarding Request,02-11-2018 18:00:00,02-11-2018 18:07:23,Francis,Sales,Healthcare,15000
340,Review Documents,02-11-2018 18:12:23,02-11-2018 18:25:53,Jane,Operations,Healthcare,15000
340,Automated Scoreboarding,02-11-2018 18:30:53,02-11-2018 18:37:21,SYSTEM,SYSTEM,Healthcare,15000
340,Update Backend Systems,02-11-2018 18:42:21,02-11-2018 18:55:27,RPA,SYSTEM,Healthcare,15000
340,Notification Review Request Completed,02-11-2018 19:00:27,02-11-2018 19:06:22,SYSTEM,SYSTEM,Healthcare,15000
341,New Client Onboarding Request,03-11-2018 18:00:00,03-11-2018 18:52:25,Tom,Sales,Insurance,45000
341,Review Documents,03-11-2018 18:57:25,03-11-2018 19:25:45,Freddy,Operations,Insurance,45000
341,Automated Scoreboarding,03-11-2018 19:30:45,03-11-2018 19:36:30,SYSTEM,SYSTEM,Insurance,45000
341,Update Backend Systems,03-11-2018 19:41:30,03-11-2018 19:53:20,RPA,SYSTEM,Insurance,45000
341,Notification Review Request Completed,03-11-2018 19:58:20,03-11-2018 20:05:14,SYSTEM,SYSTEM,Insurance,45000
342,New Client Onboarding Request,04-11-2018 18:00:00,04-11-2018 18:24:21,Nick,Sales,Finance,10000
342,Review Documents,04-11-2018 18:29:21,04-11-2018 18:43:11,Freddy,Operations,Finance,10000
342,Automated Scoreboarding,04-11-2018 18:48:11,04-11-2018 18:54:21,SYSTEM,SYSTEM,Finance,10000
342,Update Backend Systems,04-11-2018 18:59:21,04-11-2018 19:15:34,RPA,SYSTEM,Finance,10000
342,Notification Review Request Completed,04-11-2018 19:20:34,04-11-2018 19:24:24,SYSTEM,SYSTEM,Finance,10000
343,New Client Onboarding Request,05-11-2018 18:00:00,05-11-2018 18:24:48,Francis,Sales,Healthcare,20000
343,Review Documents,05-11-2018 18:29:48,05-11-2018 18:35:41,Freddy,Operations,Healthcare,20000
343,Automated Scoreboarding,05-11-2018 18:40:41,05-11-2018 18:44:35,SYSTEM,SYSTEM,Healthcare,20000
343,Update Backend Systems,05-11-2018 18:49:35,05-11-2018 18:58:40,RPA,SYSTEM,Healthcare,20000
343,Notification Review Request Completed,05-11-2018 19:03:40,05-11-2018 19:10:00,SYSTEM,SYSTEM,Healthcare,20000
344,New Client Onboarding Request,06-11-2018 18:00:00,06-11-2018 18:28:44,Francis,Sales,Federal,8000
344,Review Documents,06-11-2018 18:33:44,06-11-2018 21:12:38,Freddy,Operations,Federal,8000
344,Automated Scoreboarding,06-11-2018 21:17:38,06-11-2018 21:28:29,SYSTEM,SYSTEM,Federal,8000
