process_id,task,start_time,user,industry,service_charge
255,Review Documents,09-08-2018 19:01:06,Freddy,Telecom,49000
255,Automated Scoreboarding,09-08-2018 19:23:06,SYSTEM,Telecom,49000
255,Update Backend Systems,09-08-2018 19:28:51,RPA,Telecom,49000
255,Notification Review Request Completed,09-08-2018 19:38:39,SYSTEM,Telecom,49000
256,New Client Onboarding Request,10-08-2018 18:00:00,Tom,Insurance,45000
256,Review Documents,10-08-2018 18:23:59,Freddy,Insurance,45000
256,Automated Scoreboarding,10-08-2018 18:37:09,SYSTEM,Insurance,45000
256,Update Backend Systems,10-08-2018 18:44:05,RPA,Insurance,45000
256,Notification Review Request Completed,10-08-2018 18:51:29,SYSTEM,Insurance,45000
257,New Client Onboarding Request,11-08-2018 18:00:00,Nick,Insurance,45000
257,Review Documents,11-08-2018 18:34:16,Freddy,Insurance,45000
257,Automated Scoreboarding,11-08-2018 18:40:12,SYSTEM,Insurance,45000
257,Update Backend Systems,11-08-2018 18:44:20,RPA,Insurance,45000
257,Notification Review Request Completed,11-08-2018 18:57:03,SYSTEM,Insurance,45000
258,New Client Onboarding Request,12-08-2018 18:00:00,Nick,Insurance,45000
258,Review Documents,12-08-2018 18:33:53,Freddy,Insurance,45000
258,Automated Scoreboarding,12-08-2018 18:44:04,SYSTEM,Insurance,45000
258,Update Backend Systems,12-08-2018 18:48:24,RPA,Insurance,45000
258,Notification Review Request Completed,12-08-2018 18:58:58,SYSTEM,Insurance,45000
259,New Client Onboarding Request,13-08-2018 18:00:00,Francis,Finance,12000
259,Review Documents,13-08-2018 19:57:18,Rod,Finance,12000
259,Automated Scoreboarding,13-08-2018 20:44:40,SYSTEM,Finance,12000
259,Update Backend Systems,13-08-2018 20:51:53,RPA,Finance,12000
259,Notification Review Request Completed,13-08-2018 21:14:54,SYSTEM,Finance,12000
260,New Client Onboarding Request,14-08-2018 18:00:00,Clive,Federal,8000
260,Review Documents,14-08-2018 18:27:05,Jane,Federal,8000
260,Automated Scoreboarding,14-08-2018 20:37:21,SYSTEM,Federal,8000
260,Update Backend Systems,14-08-2018 20:49:09,RPA,Federal,8000
260,Notification Review Request Completed,14-08-2018 21:02:14,SYSTEM,Federal,8000
261,New Client Onboarding Request,15-08-2018 18:00:00,Clive,Healthcare,20000
261,Review Documents,15-08-2018 20:25:19,Rod,Healthcare,20000
261,Automated Scoreboarding,15-08-2018 20:29:55,SYSTEM,Healthcare,20000
261,Update Backend Systems,15-08-2018 20:34:04,RPA,Healthcare,20000
261,Notification Review Request Completed,15-08-2018 20:48:43,SYSTEM,Healthcare,20000
262,New Client Onboarding Request,16-08-2018 18:00:00,Tom,Telecom,49000
262,Review Documents,16-08-2018 18:50:28,Freddy,Telecom,49000
262,Automated Scoreboarding,16-08-2018 19:04:02,SYSTEM,Telecom,49000
262,Update Backend Systems,16-08-2018 19:07:03,RPA,Telecom,49000
262,Notification Review Request Completed,16-08-2018 19:11:44,SYSTEM,Telecom,49000
263,New Client Onboarding Request,17-08-2018 18:00:00,Nick,Finance,20000
263,Review Documents,17-08-2018 18:35:18,Freddy,Finance,20000
263,Automated Scoreboarding,17-08-2018 18:40:24,SYSTEM,Finance,20000
263,Update Backend Systems,17-08-2018 18:49:00,RPA,Finance,20000
263,Notification Review Request Completed,17-08-2018 19:12:35,SYSTEM,Finance,20000
264,New Client Onboarding Request,18-08-2018 18:00:00,Nick,Insurance,45000
264,Review Documents,18-08-2018 19:00:44,Jane,Insurance,45000
264,Automated Scoreboarding,18-08-2018 19:09:08,SYSTEM,Insurance,45000
264,Update Backend Systems,18-08-2018 19:16:30,RPA,Insurance,45000
264,Notification Review Request Completed,18-08-2018 19:35:37,SYSTEM,Insurance,45000
265,New Client Onboarding Request,19-08-2018 18:00:00,Seb,Finance,20000
265,Review Documents,19-08-2018 18:21:39,Freddy,Finance,20000
265,Automated Scoreboarding,19-08-2018 18:38:14,SYSTEM,Finance,20000
265,Update Backend Systems,19-08-2018 18:43:56,RPA,Finance,20000
265,Notification Review Request Completed,19-08-2018 18:57:50,SYSTEM,Finance,20000
266,New Client Onboarding Request,20-08-2018 18:00:00,Seb,Insurance,45000
266,Review Documents,20-08-2018 18:19:11,Freddy,Insurance,45000
266,Automated Scoreboarding,20-08-2018 19:08:05,SYSTEM,Insurance,45000
266,Update Backend Systems,20-08-2018 19:14:21,RPA,Insurance,45000
266,Notification Review Request Completed,20-08-2018 19:25:04,SYSTEM,Insurance,45000
267,New Client Onboarding Request,21-08-2018 18:00:00,Clive,Telecom,49000
267,Review Documents,21-08-2018 18:29:01,Freddy,Telecom,49000
267,Automated Scoreboarding,21-08-2018 18:37:38,SYSTEM,Telecom,49000
267,Update Backend Systems,21-08-2018 18:42:55,RPA,Telecom,49000
267,Notification Review Request Completed,21-08-2018 18:50:36,SYSTEM,Telecom,49000
268,New Client Onboarding Request,22-08-2018 18:00:00,Clive,Finance,12000
268,Review Documents,22-08-2018 18:14:08,Freddy,Finance,12000
268,Automated Scoreboarding,22-08-2018 19:52:27,SYSTEM,Finance,12000
268,Update Backend Systems,22-08-2018 20:15:51,RPA,Finance,12000
268,Notification Review Request Completed,22-08-2018 20:27:05,SYSTEM,Finance,12000
269,New Client Onboarding Request,23-08-2018 18:00:00,Tom,Telecom,49000
269,Review Documents,23-08-2018 18:10:05,Freddy,Telecom,49000
269,Automated Scoreboarding,23-08-2018 18:16:34,SYSTEM,Telecom,49000
269,Update Backend Systems,23-08-2018 18:21:56,RPA,Telecom,49000
269,Notification Review Request Completed,23-08-2018 18:41:31,SYSTEM,Telecom,49000
270,New Client Onboarding Request,24-08-2018 18:00:00,Clive,Finance,12000
270,Review Documents,24-08-2018 18:52:33,Jane,Finance,12000
270,Automated Scoreboarding,24-08-2018 19:28:25,SYSTEM,Finance,12000
270,Update Backend Systems,24-08-2018 19:31:32,RPA,Finance,12000
270,Notification Review Request Completed,24-08-2018 19:46:52,SYSTEM,Finance,12000
271,New Client Onboarding Request,25-08-2018 18:00:00,Tom,Telecom,49000
271,Review Documents,25-08-2018 18:26:05,Freddy,Telecom,49000
271,Automated Scoreboarding,25-08-2018 18:46:04,SYSTEM,Telecom,49000
271,Update Backend Systems,25-08-2018 18:51:25,RPA,Telecom,49000
271,Notification Review Request Completed,25-08-2018 19:02:15,SYSTEM,Telecom,49000
272,New Client Onboarding Request,26-08-2018 18:00:00,Seb,Finance,10000
272,Review Documents,26-08-2018 19:49:47,Rod,Finance,10000
272,Automated Scoreboarding,26-08-2018 20:03:32,SYSTEM,Finance,10000
272,Update Backend Systems,26-08-2018 20:08:17,RPA,Finance,10000
272,Notification Review Request Completed,26-08-2018 20:28:47,SYSTEM,Finance,10000
273,New Client Onboarding Request,27-08-2018 18:00:00,Francis,Finance,20000
273,Review Documents,27-08-2018 19:07:55,Jane,Finance,20000
273,Automated Scoreboarding,27-08-2018 20:19:59,SYSTEM,Finance,20000
273,Update Backend Systems,27-08-2018 20:26:55,RPA,Finance,20000
273,Notification Review Request Completed,27-08-2018 20:44:20,SYSTEM,Finance,20000
274,New Client Onboarding Request,28-08-2018 18:00:00,Seb,Telecom,49000
274,Review Documents,28-08-2018 18:49:47,Freddy,Telecom,49000
274,Automated Scoreboarding,28-08-2018 19:00:22,SYSTEM,Telecom,49000
274,Update Backend Systems,28-08-2018 19:08:12,RPA,Telecom,49000
274,Notification Review Request Completed,28-08-2018 19:14:44,SYSTEM,Telecom,49000
275,New Client Onboarding Request,29-08-2018 18:00:00,Nick,Insurance,45000
275,Review Documents,29-08-2018 18:36:01,Freddy,Insurance,45000
275,Automated Scoreboarding,29-08-2018 19:07:51,SYSTEM,Insurance,45000
275,Update Backend Systems,29-08-2018 19:14:41,RPA,Insurance,45000
275,Notification Review Request Completed,29-08-2018 19:33:10,SYSTEM,Insurance,45000
276,New Client Onboarding Request,30-08-2018 18:00:00,Seb,Insurance,45000
276,Review Documents,30-08-2018 18:20:54,Jane,Insurance,45000
276,Automated Scoreboarding,30-08-2018 18:24:42,SYSTEM,Insurance,45000
276,Update Backend Systems,30-08-2018 18:35:41,RPA,Insurance,45000
276,Notification Review Request Completed,30-08-2018 19:10:37,SYSTEM,Insurance,45000
277,New Client Onboarding Request,31-08-2018 18:00:00,Francis,Federal,6000
277,Review Documents,31-08-2018 19:38:38,Rod,Federal,6000
277,Automated Scoreboarding,31-08-2018 21:48:04,SYSTEM,Federal,6000
277,Update Backend Systems,31-08-2018 21:54:04,RPA,Federal,6000
277,Notification Review Request Completed,31-08-2018 22:02:27,SYSTEM,Federal,6000
278,New Client Onboarding Request,01-09-2018 18:00:00,Clive,Healthcare,25000
278,Review Documents,01-09-2018 18:34:29,Freddy,Healthcare,25000
278,Automated Scoreboarding,01-09-2018 18:41:35,SYSTEM,Healthcare,25000
278,Update Backend Systems,01-09-2018 18:50:42,RPA,Healthcare,25000
278,Notification Review Request Completed,01-09-2018 19:05:59,SYSTEM,Healthcare,25000
279,New Client Onboarding Request,02-09-2018 18:00:00,Nick,Finance,10000
279,Review Documents,02-09-2018 19:22:41,Freddy,Finance,10000
279,Automated Scoreboarding,02-09-2018 19:43:30,SYSTEM,Finance,10000
279,Update Backend Systems,02-09-2018 19:50:25,RPA,Finance,10000
279,Notification Review Request Completed,02-09-2018 19:58:46,SYSTEM,Finance,10000
280,New Client Onboarding Request,03-09-2018 18:00:00,Francis,Telecom,49000
280,Review Documents,03-09-2018 19:16:46,Rod,Telecom,49000
280,Automated Scoreboarding,03-09-2018 20:20:11,SYSTEM,Telecom,49000
280,Update Backend Systems,03-09-2018 20:25:04,RPA,Telecom,49000
280,Notification Review Request Completed,03-09-2018 20:33:56,SYSTEM,Telecom,49000
281,New Client Onboarding Request,04-09-2018 18:00:00,Nick,Healthcare,15000
281,Review Documents,04-09-2018 18:26:19,Jane,Healthcare,15000
281,Automated Scoreboarding,04-09-2018 18:31:11,SYSTEM,Healthcare,15000
281,Update Backend Systems,04-09-2018 18:38:05,RPA,Healthcare,15000
281,Notification Review Request Completed,04-09-2018 18:45:55,SYSTEM,Healthcare,15000
282,New Client Onboarding Request,05-09-2018 18:00:00,Nick,Federal,8000
282,Review Documents,05-09-2018 18:11:00,Jane,Federal,8000
282,Automated Scoreboarding,05-09-2018 20:37:19,SYSTEM,Federal,8000
282,Update Backend Systems,05-09-2018 20:41:35,RPA,Federal,8000
282,Notification Review Request Completed,05-09-2018 20:51:03,SYSTEM,Federal,8000
283,New Client Onboarding Request,06-09-2018 18:00:00,Tom,Telecom,49000
283,Review Documents,06-09-2018 18:26:41,Jane,Telecom,49000
283,Automated Scoreboarding,06-09-2018 18:28:32,SYSTEM,Telecom,49000
283,Update Backend Systems,06-09-2018 18:34:11,RPA,Telecom,49000
283,Notification Review Request Completed,06-09-2018 19:01:27,SYSTEM,Telecom,49000
284,New Client Onboarding Request,07-09-2018 18:00:00,Seb,Healthcare,20000
284,Review Documents,07-09-2018 18:18:41,Freddy,Healthcare,20000
284,Automated Scoreboarding,07-09-2018 18:30:43,SYSTEM,Healthcare,20000
284,Update Backend Systems,07-09-2018 18:38:28,RPA,Healthcare,20000
284,Notification Review Request Completed,07-09-2018 18:45:15,SYSTEM,Healthcare,20000
285,New Client Onboarding Request,08-09-2018 18:00:00,Tom,Insurance,45000
285,Review Documents,08-09-2018 19:30:02,Rod,Insurance,45000
285,Automated Scoreboarding,08-09-2018 19:35:08,SYSTEM,Insurance,45000
285,Update Backend Systems,08-09-2018 19:39:05,RPA,Insurance,45000
285,Notification Review Request Completed,08-09-2018 20:02:03,SYSTEM,Insurance,45000
286,New Client Onboarding Request,09-09-2018 18:00:00,Tom,Finance,12000
286,Review Documents,09-09-2018 18:44:27,Freddy,Finance,12000
286,Automated Scoreboarding,09-09-2018 19:01:32,SYSTEM,Finance,12000
286,Update Backend Systems,09-09-2018 19:05:13,RPA,Finance,12000
286,Notification Review Request Completed,09-09-2018 19:24:48,SYSTEM,Finance,12000
287,New Client Onboarding Request,10-09-2018 18:00:00,Tom,Healthcare,20000
287,Review Documents,10-09-2018 18:44:58,Freddy,Healthcare,20000
287,Automated Scoreboarding,10-09-2018 18:50:05,SYSTEM,Healthcare,20000
287,Update Backend Systems,10-09-2018 18:55:42,RPA,Healthcare,20000
287,Notification Review Request Completed,10-09-2018 19:28:28,SYSTEM,Healthcare,20000
288,New Client Onboarding Request,11-09-2018 18:00:00,Seb,Federal,8000
288,Review Documents,11-09-2018 20:17:46,Freddy,Federal,8000
288,Automated Scoreboarding,11-09-2018 22:29:19,SYSTEM,Federal,8000
288,Update Backend Systems,11-09-2018 22:36:15,RPA,Federal,8000
288,Notification Review Request Completed,11-09-2018 22:48:59,SYSTEM,Federal,8000
289,New Client Onboarding Request,12-09-2018 18:00:00,Tom,Telecom,49000
289,Review Documents,12-09-2018 19:45:55,Rod,Telecom,49000
289,Automated Scoreboarding,12-09-2018 20:01:11,SYSTEM,Telecom,49000
289,Update Backend Systems,12-09-2018 20:10:42,RPA,Telecom,49000
289,Notification Review Request Completed,12-09-2018 20:25:33,SYSTEM,Telecom,49000
290,New Client Onboarding Request,13-09-2018 18:00:00,Seb,Finance,10000
290,Review Documents,13-09-2018 18:22:19,Freddy,Finance,10000
290,Automated Scoreboarding,13-09-2018 18:30:53,SYSTEM,Finance,10000
290,Update Backend Systems,13-09-2018 18:35:59,RPA,Finance,10000
290,Notification Review Request Completed,13-09-2018 19:00:46,SYSTEM,Finance,10000
291,New Client Onboarding Request,14-09-2018 18:00:00,Francis,Finance,20000
291,Review Documents,14-09-2018 18:26:24,Freddy,Finance,20000
291,Automated Scoreboarding,14-09-2018 18:32:08,SYSTEM,Finance,20000
291,Update Backend Systems,14-09-2018 18:40:08,RPA,Finance,20000
291,Notification Review Request Completed,14-09-2018 18:50:07,SYSTEM,Finance,20000
292,New Client Onboarding Request,15-09-2018 18:00:00,Seb,Telecom,49000
292,Review Documents,15-09-2018 19:56:48,Rod,Telecom,49000
292,Automated Scoreboarding,15-09-2018 20:03:09,SYSTEM,Telecom,49000
292,Update Backend Systems,15-09-2018 20:08:16,RPA,Telecom,49000
292,Notification Review Request Completed,15-09-2018 20:29:39,SYSTEM,Telecom,49000
293,New Client Onboarding Request,16-09-2018 18:00:00,Tom,Federal,3000
293,Review Documents,16-09-2018 18:25:06,Freddy,Federal,3000
293,Automated Scoreboarding,16-09-2018 20:34:35,SYSTEM,Federal,3000
293,Update Backend Systems,16-09-2018 20:44:52,RPA,Federal,3000
293,Notification Review Request Completed,16-09-2018 21:08:27,SYSTEM,Federal,3000
294,New Client Onboarding Request,17-09-2018 18:00:00,Nick,Federal,3000
294,Review Documents,17-09-2018 18:15:29,Jane,Federal,3000
294,Automated Scoreboarding,17-09-2018 20:24:10,SYSTEM,Federal,3000
294,Update Backend Systems,17-09-2018 20:30:05,RPA,Federal,3000
294,Notification Review Request Completed,17-09-2018 21:18:50,SYSTEM,Federal,3000
295,New Client Onboarding Request,18-09-2018 18:00:00,Clive,Healthcare,15000
295,Review Documents,18-09-2018 18:20:28,Freddy,Healthcare,15000
295,Automated Scoreboarding,18-09-2018 18:28:10,SYSTEM,Healthcare,15000
295,Update Backend Systems,18-09-2018 18:35:13,RPA,Healthcare,15000
295,Notification Review Request Completed,18-09-2018 18:49:36,SYSTEM,Healthcare,15000
296,New Client Onboarding Request,19-09-2018 18:00:00,Nick,Federal,6000
296,Review Documents,19-09-2018 19:32:45,Jane,Federal,6000
296,Automated Scoreboarding,19-09-2018 21:41:41,SYSTEM,Federal,6000
296,Update Backend Systems,19-09-2018 21:51:56,RPA,Federal,6000
296,Notification Review Request Completed,19-09-2018 22:08:06,SYSTEM,Federal,6000
297,New Client Onboarding Request,20-09-2018 18:00:00,Seb,Insurance,45000
297,Review Documents,20-09-2018 18:16:11,Freddy,Insurance,45000
297,Automated Scoreboarding,20-09-2018 18:22:49,SYSTEM,Insurance,45000
297,Update Backend Systems,20-09-2018 18:26:18,RPA,Insurance,45000
297,Notification Review Request Completed,20-09-2018 18:33:51,SYSTEM,Insurance,45000
298,New Client Onboarding Request,21-09-2018 18:00:00,Francis,Federal,8000
298,Review Documents,21-09-2018 18:21:22,Jane,Federal,8000
298,Automated Scoreboarding,21-09-2018 20:33:14,SYSTEM,Federal,8000
298,Update Backend Systems,21-09-2018 20:37:51,RPA,Federal,8000
298,Notification Review Request Completed,21-09-2018 20:50:49,SYSTEM,Federal,8000
299,New Client Onboarding Request,22-09-2018 18:00:00,Nick,Insurance,45000
299,Review Documents,22-09-2018 19:34:19,Rod,Insurance,45000
299,Automated Scoreboarding,22-09-2018 19:38:20,SYSTEM,Insurance,45000
299,Update Backend Systems,22-09-2018 19:43:07,RPA,Insurance,45000
299,Notification Review Request Completed,22-09-2018 19:47:29,SYSTEM,Insurance,45000
300,New Client Onboarding Request,23-09-2018 18:00:00,Clive,Finance,10000
300,Review Documents,23-09-2018 18:38:15,Freddy,Finance,10000
300,Automated Scoreboarding,23-09-2018 18:48:51,SYSTEM,Finance,10000
300,Update Backend Systems,23-09-2018 18:55:57,RPA,Finance,10000
300,Notification Review Request Completed,23-09-2018 19:29:14,SYSTEM,Finance,10000
301,New Client Onboarding Request,24-09-2018 18:00:00,Tom,Telecom,49000
301,Review Documents,24-09-2018 19:17:48,Rod,Telecom,49000
301,Automated Scoreboarding,24-09-2018 19:41:22,SYSTEM,Telecom,49000
301,Update Backend Systems,24-09-2018 19:46:06,RPA,Telecom,49000
301,Notification Review Request Completed,24-09-2018 20:09:14,SYSTEM,Telecom,49000
302,New Client Onboarding Request,25-09-2018 18:00:00,Nick,Federal,6000
302,Review Documents,25-09-2018 19:34:40,Rod,Federal,6000
302,Automated Scoreboarding,25-09-2018 21:58:54,SYSTEM,Federal,6000
302,Update Backend Systems,25-09-2018 22:08:53,RPA,Federal,6000
302,Notification Review Request Completed,25-09-2018 22:30:52,SYSTEM,Federal,6000
303,New Client Onboarding Request,26-09-2018 18:00:00,Seb,Healthcare,25000
303,Review Documents,26-09-2018 19:51:44,Rod,Healthcare,25000
303,Automated Scoreboarding,26-09-2018 19:55:22,SYSTEM,Healthcare,25000
303,Update Backend Systems,26-09-2018 19:58:55,RPA,Healthcare,25000
303,Notification Review Request Completed,26-09-2018 20:12:34,SYSTEM,Healthcare,25000
304,New Client Onboarding Request,27-09-2018 18:00:00,Seb,Federal,6000
304,Review Documents,27-09-2018 19:42:01,Rod,Federal,6000
304,Automated Scoreboarding,27-09-2018 21:47:55,SYSTEM,Federal,6000
304,Update Backend Systems,27-09-2018 21:51:55,RPA,Federal,6000
304,Notification Review Request Completed,27-09-2018 22:11:31,SYSTEM,Federal,6000
305,New Client Onboarding Request,28-09-2018 18:00:00,Tom,Federal,6000
305,Review Documents,28-09-2018 18:35:24,Freddy,Federal,6000
305,Automated Scoreboarding,28-09-2018 20:56:10,SYSTEM,Federal,6000
305,Update Backend Systems,28-09-2018 21:02:43,RPA,Federal,6000
305,Notification Review Request Completed,28-09-2018 21:42:44,SYSTEM,Federal,6000
306,New Client Onboarding Request,29-09-2018 18:00:00,Seb,Insurance,45000
306,Review Documents,29-09-2018 18:30:58,Freddy,Insurance,45000
306,Automated Scoreboarding,29-09-2018 19:05:27,SYSTEM,Insurance,45000
306,Update Backend Systems,29-09-2018 19:12:02,RPA,Insurance,45000
306,Notification Review Request Completed,29-09-2018 19:18:18,SYSTEM,Insurance,45000
307,New Client Onboarding Request,30-09-2018 18:00:00,Nick,Healthcare,15000
307,Review Documents,30-09-2018 18:18:11,Jane,Healthcare,15000
307,Automated Scoreboarding,30-09-2018 18:58:43,SYSTEM,Healthcare,15000
307,Update Backend Systems,30-09-2018 19:05:41,RPA,Healthcare,15000
307,Notification Review Request Completed,30-09-2018 19:14:30,SYSTEM,Healthcare,15000
